policy,date,initial_cost,increase_cost,cancellation_refund,cancellation_penalty,adjustment_net,emergency_cost,total_cost,initial_kwh,effective_kwh,increase_kwh,cancel_kwh,emergency_kwh,start_kwh,end_kwh
mask_101,2025-04-28,39192.168716343906,0.0,0.0,0.0,0.0,2.8912427119109904e-11,39192.168716343935,66433.14556674854,66433.14556674854,0.0,0.0,5.842437644787424e-12,1394.5952744113367,1817.7527720784628
mask_110,2025-04-28,39049.702359428105,59.317300092769514,2049.145478084939,1024.5727390424695,-965.2554389497,2.773790530596898e-11,38084.44692047844,66102.67385040477,62801.2281784236,31.554938893332178,3333.0006108744915,5.659472890329198e-12,1692.01981912074,1850.1491056337825
mask_111,2025-04-28,39049.702359428105,59.317300092769514,2049.145478084939,1024.5727390424695,-965.2554389497,2.773790530596898e-11,38084.44692047844,66102.67385040477,62801.2281784236,31.554938893332178,3333.0006108744915,5.659472890329198e-12,1692.01981912074,1850.1491056337825
forecast_only,2025-04-28,39092.579535357494,0.0,0.0,0.0,0.0,2.8912427119109904e-11,39092.57953535752,66202.13378065155,66202.13378065155,0.0,0.0,5.842437644787424e-12,1602.5058818986247,1817.7527720784628
mask_000,2025-04-29,33923.56433989321,0.0,0.0,0.0,0.0,3.409589161007531e-11,33923.564339893244,56343.818228865304,56343.818228865304,0.0,0.0,6.899869564591654e-12,1817.7527720784628,1846.5092654688008
mask_001,2025-04-29,33923.56433989321,0.0,0.0,0.0,0.0,3.409589161007531e-11,33923.564339893244,56343.818228865304,56343.818228865304,0.0,0.0,6.899869564591654e-12,1817.7527720784628,1846.5092654688008
mask_010,2025-04-29,33908.04649612021,0.0,0.0,0.0,0.0,3.409589161007531e-11,33908.046496120245,56307.82230269273,56307.82230269273,0.0,0.0,6.899869564591654e-12,1850.1491056337825,1846.5092654688008
mask_011,2025-04-29,33908.04649612021,0.0,0.0,0.0,0.0,3.409589161007531e-11,33908.046496120245,56307.82230269273,56307.82230269273,0.0,0.0,6.899869564591654e-12,1850.1491056337825,1846.5092654688008
mask_100,2025-04-29,33923.56433989321,0.0,0.0,0.0,0.0,3.409589161007531e-11,33923.564339893244,56343.818228865304,56343.818228865304,0.0,0.0,6.899869564591654e-12,1817.7527720784628,1846.5092654688008
mask_101,2025-04-29,33923.56433989321,0.0,0.0,0.0,0.0,3.409589161007531e-11,33923.564339893244,56343.818228865304,56343.818228865304,0.0,0.0,6.899869564591654e-12,1817.7527720784628,1846.5092654688008
mask_110,2025-04-29,33908.04649612021,0.0,0.0,0.0,0.0,3.409589161007531e-11,33908.046496120245,56307.82230269273,56307.82230269273,0.0,0.0,6.899869564591654e-12,1850.1491056337825,1846.5092654688008
mask_111,2025-04-29,33908.04649612021,0.0,0.0,0.0,0.0,3.409589161007531e-11,33908.046496120245,56307.82230269273,56307.82230269273,0.0,0.0,6.899869564591654e-12,1850.1491056337825,1846.5092654688008
forecast_only,2025-04-29,33923.56433989321,0.0,0.0,0.0,0.0,3.409589161007531e-11,33923.564339893244,56343.818228865304,56343.818228865304,0.0,0.0,6.899869564591654e-12,1817.7527720784628,1846.5092654688008
mask_000,2025-04-30,32579.338277705458,0.0,0.0,0.0,0.0,1.826260120907364e-11,32579.338277705476,53197.369666744504,53197.369666744504,0.0,0.0,3.669065051781217e-12,1846.5092654688008,1736.19401879711
mask_001,2025-04-30,32579.338277705458,0.0,0.0,0.0,0.0,1.826260120907364e-11,32579.338277705476,53197.369666744504,53197.369666744504,0.0,0.0,3.669065051781217e-12,1846.5092654688008,1736.19401879711
mask_010,2025-04-30,32579.338277705458,0.0,625.0594827947366,312.5297413973683,-312.5297413973683,2.199346305076233e-11,32266.80853630811,53197.369666744504,52605.733501582356,0.0,591.6361651621525,4.259703700881801e-12,1846.5092654688008,1675.9151444081776
mask_011,2025-04-30,32579.338277705458,0.0,625.0594827947366,312.5297413973683,-312.5297413973683,2.199346305076233e-11,32266.80853630811,53197.369666744504,52605.733501582356,0.0,591.6361651621525,4.259703700881801e-12,1846.5092654688008,1675.9151444081776
mask_100,2025-04-30,32579.338277705458,0.7610134663528085,58.25831294630331,29.129156473151657,-28.36814300679885,2.079256322673473e-11,32550.97013469868,53197.369666744504,53152.07878539529,1.207358994709466,46.498240343915654,4.119371510569181e-12,1846.5092654688008,1709.2719445673974
mask_101,2025-04-30,32579.338277705458,0.7610134663528085,58.25831294630331,29.129156473151657,-28.36814300679885,2.079256322673473e-11,32550.97013469868,53197.369666744504,53152.07878539529,1.207358994709466,46.498240343915654,4.119371510569181e-12,1846.5092654688008,1709.2719445673974
mask_110,2025-04-30,32579.338277705458,0.0,625.0594827947366,312.5297413973683,-312.5297413973683,2.199346305076233e-11,32266.80853630811,53197.369666744504,52605.733501582356,0.0,591.6361651621525,4.259703700881801e-12,1846.5092654688008,1675.9151444081776
mask_111,2025-04-30,32579.338277705458,0.0,625.0594827947366,312.5297413973683,-312.5297413973683,2.199346305076233e-11,32266.80853630811,53197.369666744504,52605.733501582356,0.0,591.6361651621525,4.259703700881801e-12,1846.5092654688008,1675.9151444081776
forecast_only,2025-04-30,32579.338277705458,0.0,0.0,0.0,0.0,1.826260120907364e-11,32579.338277705476,53197.369666744504,53197.369666744504,0.0,0.0,3.669065051781217e-12,1846.5092654688008,1736.19401879711
mask_000,2025-05-01,34331.023780131,0.0,0.0,0.0,0.0,9298.657238737876,43629.681018868876,56419.351517770396,56419.351517770396,0.0,0.0,1821.159076023362,1736.19401879711,1200.0
mask_001,2025-05-01,34331.023780131,86.05891345050243,636.0142698313626,318.0071349156813,-231.94822146517885,9559.615796596005,43658.69135526182,56419.351517770396,55443.64808685899,65.08342078718476,1040.7868516985848,1859.0317684952668,1736.19401879711,1200.0
mask_010,2025-05-01,34359.897360963296,0.0,839.8723462942353,419.93617314711764,-419.93617314711764,10720.628214831686,44660.58940264786,56486.32804486921,55299.70531660227,0.0,1186.6227282669433,2046.840284870871,1675.9151444081776,1200.0
mask_011,2025-05-01,34359.897360963296,86.05891345050244,765.9706837777007,382.98534188885037,-296.9264284383479,10273.280148019425,44336.251080544374,56486.32804486921,55394.462580479034,65.08342078718476,1156.948885177359,1975.1327865698051,1675.9151444081776,1200.0
mask_100,2025-05-01,34343.91945368703,0.0,0.0,0.0,0.0,9298.657238737876,43642.576692424904,56449.26493358119,56449.26493358119,0.0,0.0,1821.159076023362,1709.2719445673974,1200.0
mask_101,2025-05-01,34343.91945368703,86.05891345050243,636.0142698313626,318.0071349156813,-231.94822146517885,9559.615796596005,43671.58702881784,56449.26493358119,55473.561502669785,65.08342078718476,1040.7868516985848,1859.0317684952668,1709.2719445673974,1200.0
mask_110,2025-05-01,34359.897360963296,151.1272264457818,979.1434776561832,489.5717388280916,-338.44451238230977,10910.234335521178,44931.687184102164,56486.32804486921,55149.2267065672,78.21712933560116,1415.3184676376093,2197.090815078154,1675.9151444081776,1200.0
mask_111,2025-05-01,34359.897360963296,98.63649705387925,905.2418151396492,452.6209075698246,-353.9844105159454,10913.209195235759,44919.12214568311,56486.32804486921,55172.276472142905,71.59305182171977,1385.6446245480254,2197.0908150781534,1675.9151444081776,1200.0
forecast_only,2025-05-01,34331.023780131,0.0,0.0,0.0,0.0,9298.657238737876,43629.681018868876,56419.351517770396,56419.351517770396,0.0,0.0,1821.159076023362,1736.19401879711,1200.0
mask_000,2025-05-02,15208.388588999995,0.0,0.0,0.0,0.0,4660.700780025324,19869.089369025318,29521.12583416768,29521.12583416768,0.0,0.0,956.4994328651317,1200.0,1200.0
mask_001,2025-05-02,15208.388588999995,0.0,316.16707018315185,158.08353509157592,-158.08353509157592,5409.593792465617,20459.89884637404,29521.12583416768,29195.086358325425,0.0,326.03947584225114,1070.8566175545118,1200.0,1200.0
mask_010,2025-05-02,15208.388588999995,0.0,730.5228091990155,365.2614045995077,-365.2614045995077,7309.5348365217205,22152.662020922206,29521.12583416768,28760.395844869454,0.0,760.7299892982255,1353.264410424658,1200.0,1200.0
mask_011,2025-05-02,15208.388588999995,0.0,730.4557365275451,365.22786826377256,-365.22786826377256,7309.0071965881525,22152.167917324376,29521.12583416768,28760.395844869454,0.0,760.7299892982232,1353.2590178181993,1200.0,1200.0
mask_100,2025-05-02,15208.388588999995,0.0,187.32146458866677,93.66073229433339,-93.66073229433339,5596.584142589175,20711.311999294834,29521.12583416768,29328.260309772057,0.0,192.8655243956236,1149.0671037550533,1200.0,1200.0
mask_101,2025-05-02,15208.388588999995,0.0,390.65656499400603,195.32828249700302,-195.32828249700302,5781.3304133670845,20794.390719870076,29521.12583416768,29116.58341122564,0.0,404.5424229420378,1149.067103755053,1200.0,1200.0
mask_110,2025-05-02,15208.388588999995,0.0,730.5228091990155,365.2614045995077,-365.2614045995077,7309.5348365217205,22152.662020922206,29521.12583416768,28760.395844869454,0.0,760.7299892982255,1353.264410424658,1200.0,1200.0
mask_111,2025-05-02,15208.388588999995,0.0,730.4557365275451,365.22786826377256,-365.22786826377256,7309.0071965881525,22152.167917324376,29521.12583416768,28760.395844869454,0.0,760.7299892982232,1353.2590178181993,1200.0,1200.0
forecast_only,2025-05-02,15208.388588999995,0.0,0.0,0.0,0.0,4660.700780025324,19869.089369025318,29521.12583416768,29521.12583416768,0.0,0.0,956.4994328651317,1200.0,1200.0
mask_000,2025-05-03,14496.321359849684,0.0,0.0,0.0,0.0,6038.02913770376,20534.350497553445,28729.54146420499,28729.54146420499,0.0,0.0,1076.4064730991172,1200.0,1273.8594779923571
mask_001,2025-05-03,14496.321359849684,0.0,525.15139535365,262.575697676825,-262.575697676825,7044.827058345551,21278.57272051841,28729.54146420499,28164.896561657373,0.0,564.6449025476182,1241.1235489438247,1200.0,1271.1630276946544
mask_010,2025-05-03,14496.321359849684,0.0,513.1066847180908,256.5533423590454,-256.5533423590454,7173.486739224468,21413.25475671511,28729.54146420499,28178.876624546407,0.0,550.6648396585839,1269.5137319267203,1200.0,1267.9537922313832
mask_011,2025-05-03,14496.321359849684,0.0,525.15139535365,262.575697676825,-262.575697676825,7044.827058345551,21278.57272051841,28729.54146420499,28164.896561657373,0.0,564.6449025476182,1241.1235489438247,1200.0,1271.1630276946544
mask_100,2025-05-03,14496.321359849684,0.0,158.044239471491,79.0221197357455,-79.0221197357455,6815.590249784505,21232.889489898444,28729.54146420499,28565.47750698493,0.0,164.06395722005902,1234.4637474423569,1200.0,1267.9537922313832
mask_101,2025-05-03,14496.321359849684,0.0,525.15139535365,262.575697676825,-262.575697676825,7044.827058345551,21278.57272051841,28729.54146420499,28164.896561657373,0.0,564.6449025476182,1241.1235489438247,1200.0,1271.1630276946544
mask_110,2025-05-03,14496.321359849684,0.0,513.1066847180908,256.5533423590454,-256.5533423590454,7173.486739224468,21413.25475671511,28729.54146420499,28178.876624546407,0.0,550.6648396585839,1269.5137319267203,1200.0,1267.9537922313832
mask_111,2025-05-03,14496.321359849684,0.0,525.15139535365,262.575697676825,-262.575697676825,7044.827058345551,21278.57272051841,28729.54146420499,28164.896561657373,0.0,564.6449025476182,1241.1235489438247,1200.0,1271.1630276946544
forecast_only,2025-05-03,14496.321359849684,0.0,0.0,0.0,0.0,6038.02913770376,20534.350497553445,28729.54146420499,28729.54146420499,0.0,0.0,1076.4064730991172,1200.0,1273.8594779923571
mask_000,2025-05-04,36151.57277088244,0.0,0.0,0.0,0.0,8915.1149006159,45066.68767149834,60802.15213273681,60802.15213273681,0.0,0.0,1636.4504061971975,1273.8594779923571,1236.3306423684328
mask_001,2025-05-04,36152.86437057504,0.11164842082927699,2194.0555175121626,1097.0277587560813,-1096.9161103352521,9217.787854660237,44273.73611490003,60805.14818862315,56503.12138654187,0.1771318525799188,4302.203933933863,1681.5461258128892,1271.1630276946544,1236.3837819242065
mask_010,2025-05-04,36154.401594361945,0.0,3292.2567775788034,1646.1283887894017,-1646.1283887894017,13358.054157924678,47866.32736349722,60808.71400580456,55606.14772822801,0.0,5202.566277576545,2394.2940726688207,1267.9537922313832,1235.6748988187348
mask_011,2025-05-04,36152.86437057504,0.11164842082927698,3691.557482751841,1845.7787413759204,-1845.6670929550912,13358.054157924678,47665.251435544626,60805.14818862315,54715.79814245025,0.1771318525799188,6089.527178025469,2394.2940726688207,1271.1630276946544,1235.6748988187348
mask_100,2025-05-04,36154.401594361945,0.0,0.0,0.0,0.0,8915.1149006159,45069.51649497784,60808.71400580456,60808.71400580456,0.0,0.0,1636.4504061971975,1267.9537922313832,1236.3306423684328
mask_101,2025-05-04,36152.86437057504,0.11164842082927699,2194.0555175121626,1097.0277587560813,-1096.9161103352521,9217.787854660237,44273.73611490003,60805.14818862315,56503.12138654187,0.1771318525799188,4302.203933933863,1681.5461258128892,1271.1630276946544,1236.3837819242065
mask_110,2025-05-04,36154.401594361945,886.135324429494,3293.1258402735775,1646.5629201367888,-760.4275957072946,10419.50106440889,45813.475063063546,60808.71400580456,56064.15988338521,459.4392343630452,5203.993356782387,1935.9829444179948,1267.9537922313832,1235.4180245616835
mask_111,2025-05-04,36152.86437057504,886.2469728503232,3692.426545446615,1846.2132727233075,-959.9662998729841,10419.50106440889,45612.39913511094,60805.14818862315,55173.81029760746,459.61636621562513,6090.954257231311,1935.9829444179948,1271.1630276946544,1235.4180245616835
forecast_only,2025-05-04,36151.57277088244,0.0,0.0,0.0,0.0,8915.1149006159,45066.68767149834,60802.15213273681,60802.15213273681,0.0,0.0,1636.4504061971975,1273.8594779923571,1236.3306423684328
mask_000,2025-05-05,40145.98825515128,0.0,0.0,0.0,0.0,364.5510474078682,40510.53930255915,65210.98294630907,65210.98294630907,0.0,0.0,67.1388318344091,1236.3306423684328,1536.7778760585088
mask_001,2025-05-05,40145.962801304064,3.112130496412825,1840.2879882936643,920.1439941468321,-917.0318636504193,3262.0983307860774,42491.02926843973,65210.923902358205,63322.25685271973,2.3892392008997376,1891.0562888393763,533.3239592294295,1236.3837819242065,1537.9365286172244
mask_010,2025-05-05,40146.302356311586,0.0,3348.2507400430222,1674.1253700215111,-1674.1253700215111,2674.068589787303,41146.24557607738,65211.71155025318,60679.68425959523,0.0,4532.027290657939,420.00491525824435,1235.6748988187348,1530.0298349558425
mask_011,2025-05-05,40146.302356311586,211.2863992520317,3485.687673659899,1742.8438368299494,-1531.5574375779179,2702.2174367152043,41316.962355448864,65211.71155025318,60681.04288066579,142.4386817574209,4673.1073513448155,419.8791567924171,1235.6748988187348,1530.0298349558425
mask_100,2025-05-05,40145.98825515128,0.0,0.0,0.0,0.0,364.5510474078682,40510.53930255915,65210.98294630907,65210.98294630907,0.0,0.0,67.1388318344091,1236.3306423684328,1536.7778760585088
mask_101,2025-05-05,40145.962801304064,536.5132966437957,1845.3872671306156,922.6936335653078,-386.1803369215121,1491.9579878851162,41251.740452267666,65210.923902358205,63583.35263615477,271.8584976875828,1899.429763891022,265.4498477400843,1236.3837819242065,1531.6424665367383
mask_110,2025-05-05,40146.42539908071,497.52202391642686,3348.2507400430222,1674.1253700215111,-1176.6033461050843,1022.5372515802746,39992.3593045559,65211.996966094346,60930.818445607874,250.848770171468,4532.02729065794,170.8928527560469,1235.4180245616835,1531.6424665367383
mask_111,2025-05-05,40146.42539908071,753.2850484618585,3485.6876736598997,1742.8438368299499,-989.5587883680914,912.3666816005523,40069.23329231317,65211.996966094346,60954.62724468384,415.73762993431626,4673.1073513448155,148.31691628479237,1235.4180245616835,1531.6424665367383
forecast_only,2025-05-05,40145.98825515128,0.0,0.0,0.0,0.0,364.5510474078682,40510.53930255915,65210.98294630907,65210.98294630907,0.0,0.0,67.1388318344091,1236.3306423684328,1536.7778760585088
mask_000,2025-05-06,34707.90854887671,0.0,0.0,0.0,0.0,3632.080523960526,38339.989072837234,56335.87692065957,56335.87692065957,0.0,0.0,759.9856960205752,1536.7778760585088,1456.3123174191105
mask_001,2025-05-06,34707.354712953646,1365.560771813311,204.79375419331814,102.39687709665907,1263.163894716652,1424.5482844144392,37395.06689208474,56334.58952892767,57616.58408808836,1618.2843456780229,336.28978651732064,400.63232903169785,1537.9365286172244,1356.4015519857094
mask_010,2025-05-06,34711.13411252378,0.0,0.0,0.0,0.0,3632.080523960526,38343.21463648431,56343.37474410697,56343.37474410697,0.0,0.0,759.9856960205752,1530.0298349558425,1456.3123174191105
mask_011,2025-05-06,34711.13411252378,1365.560771813311,204.79375419331814,102.39687709665907,1263.163894716652,1424.5482844144392,37398.846291654874,56343.37474410697,57625.369303267675,1618.2843456780229,336.28978651732064,400.63232903169785,1530.0298349558425,1356.4015519857094
mask_100,2025-05-06,34707.90854887671,0.0,0.0,0.0,0.0,3632.080523960526,38339.989072837234,56335.87692065957,56335.87692065957,0.0,0.0,759.9856960205752,1536.7778760585088,1456.3123174191105
mask_101,2025-05-06,34710.36327462812,1365.560771813311,204.79375419331814,102.39687709665907,1263.163894716652,1424.5482844144392,37398.075453759215,56341.58293123932,57623.57749040001,1618.2843456780229,336.28978651732064,400.63232903169785,1531.6424665367383,1356.4015519857094
